Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Year,Data Value Normalized
Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),Annual Average 2021,01/01/2021,19.3,2021.0,0.045443842712502944
Nitrogen dioxide (NO2),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Winter 2012-13,12/01/2012,24.7,2012.0,0.05815870025900636
Nitrogen dioxide (NO2),Mean,ppb,UHF34,301.0,Washington Heights,Summer 2015,06/01/2015,17.3,2015.0,0.04073463621379798
Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,Annual Average 2010,12/01/2009,24.2,2010.0,0.05698139863433011
Nitrogen dioxide (NO2),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Winter 2012-13,12/01/2012,28.2,2012.0,0.06639981163174005
Nitrogen dioxide (NO2),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Annual Average 2010,12/01/2009,26.5,2010.0,0.06239698610784083
Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Summer 2010,06/01/2010,20.8,2010.0,0.04897574758653167
Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Summer 2016,06/01/2016,15.6,2016.0,0.03673181068989875
Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),Winter 2020-21,12/01/2020,20.8,2020.0,0.04897574758653167
Nitrogen dioxide (NO2),Mean,ppb,CD,204.0,Highbridge and Concourse (CD4),Summer 2016,06/01/2016,17.3,2016.0,0.04073463621379798
Nitrogen dioxide (NO2),Mean,ppb,CD,204.0,Highbridge and Concourse (CD4),Winter 2015-16,12/01/2015,24.9,2015.0,0.05862962090887685
Nitrogen dioxide (NO2),Mean,ppb,CD,204.0,Highbridge and Concourse (CD4),Winter 2020-21,12/01/2020,21.5,2020.0,0.05062396986107841
Nitrogen dioxide (NO2),Mean,ppb,UHF42,207.0,East Flatbush - Flatbush,Summer 2011,06/01/2011,18.8,2011.0,0.044266541087826704
Nitrogen dioxide (NO2),Mean,ppb,UHF42,208.0,Canarsie - Flatlands,Summer 2010,06/01/2010,14.3,2010.0,0.03367082646574052
Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Winter 2015-16,12/01/2015,29.0,2015.0,0.06828349423122204
Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Winter 2020-21,12/01/2020,25.4,2020.0,0.059806922533553096
Ozone (O3),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Summer 2015,06/01/2015,31.7,2015.0,0.07464092300447375
Ozone (O3),Mean,ppb,Borough,2.0,Brooklyn,Summer 2015,06/01/2015,32.5,2015.0,0.07652460560395574
Ozone (O3),Mean,ppb,Borough,2.0,Brooklyn,Summer 2019,06/01/2019,31.1,2019.0,0.07322816105486227
Ozone (O3),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2015,06/01/2015,25.1,2015.0,0.05910054155874735
Ozone (O3),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Summer 2015,06/01/2015,27.4,2015.0,0.06451612903225806
Ozone (O3),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Summer 2019,06/01/2019,25.0,2019.0,0.0588650812338121
Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,107.0,Hunts Point - Mott Haven,2013,01/01/2013,3.3,2013.0,0.007770190722863197
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Summer 2010,06/01/2010,12.3,2010.0,0.028961619967035557
Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Winter 2020-21,12/01/2020,6.5,2020.0,0.015304921120791147
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Summer 2011,06/01/2011,11.0,2011.0,0.025900635742877327
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Summer 2010,06/01/2010,11.3,2010.0,0.026607016717683073
Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Summer 2010,06/01/2010,11.9,2010.0,0.028019778667294562
Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Summer 2011,06/01/2011,11.5,2011.0,0.027077937367553567
Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Summer 2016,06/01/2016,7.8,2016.0,0.018365905344949376
Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,408.0,Jamaica,2013,01/01/2013,0.5,2013.0,0.0011773016246762421
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Summer 2019,06/01/2019,7.5,2019.0,0.01765952437014363
Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),Summer 2010,06/01/2010,22.1,2010.0,0.05203673181068991
Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),Summer 2011,06/01/2011,20.6,2011.0,0.04850482693666118
Nitrogen dioxide (NO2),Mean,ppb,CD,317.0,East Flatbush (CD17),Summer 2011,06/01/2011,18.8,2011.0,0.044266541087826704
Nitrogen dioxide (NO2),Mean,ppb,CD,317.0,East Flatbush (CD17),Summer 2010,06/01/2010,18.9,2010.0,0.04450200141276195
Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Summer 2016,06/01/2016,10.0,2016.0,0.02354603249352484
Ozone (O3),Mean,ppb,UHF42,408.0,Jamaica,Summer 2022,06/01/2022,34.4,2022.0,0.08099835177772545
Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,207.0,East Flatbush - Flatbush,2005-2007,01/01/2005,54.9,2005.0,0.12926771838945136
Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2010,01/01/2010,2.8,2010.0,0.006592889098186955
Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,408.0,Jamaica,2019,01/01/2019,1.4,2019.0,0.0032964445490934777
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2010,01/01/2010,107.5,2010.0,0.25311984930539205
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,408.0,Jamaica,2019,01/01/2019,45.3,2019.0,0.10666352719566753
Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,2.0,Brooklyn,2019,01/01/2019,62.1,2019.0,0.14622086178478927
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,207.0,East Flatbush - Flatbush,2010,01/01/2010,50.2,2010.0,0.1182010831174947
Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,207.0,East Flatbush - Flatbush,2019,01/01/2019,56.6,2019.0,0.1332705439133506
Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,403.0,Jackson Heights (CD3),2019,01/01/2019,3.4,2019.0,0.008005651047798447
Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,403.0,Jackson Heights (CD3),2010,01/01/2010,1.9,2010.0,0.00447374617376972
Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,503.0,Tottenville and Great Kills (CD3),2010,01/01/2010,0.5,2010.0,0.0011773016246762421
Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,503.0,Tottenville and Great Kills (CD3),2019,01/01/2019,0.7,2019.0,0.0016482222745467388
Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,318.0,Flatlands and Canarsie (CD18),2010,01/01/2010,0.7,2010.0,0.0016482222745467388
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2010,01/01/2010,53.1,2010.0,0.1250294325406169
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2019,01/01/2019,64.3,2019.0,0.15140098893336473
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,304.0,Bushwick (CD4),2019,01/01/2019,48.2,2019.0,0.11349187661878975
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,318.0,Flatlands and Canarsie (CD18),2019,01/01/2019,42.2,2019.0,0.09936425712267484
Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,Summer 2016,06/01/2016,13.9,2016.0,0.03272898516599953
Ozone (O3),Mean,ppb,UHF42,201.0,Greenpoint,Summer 2014,06/01/2014,30.5,2014.0,0.07181539910525077
Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2015-16,12/01/2015,7.3,2015.0,0.017188603720273133
Fine particles (PM 2.5),Mean,mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),Summer 2016,06/01/2016,8.0,2016.0,0.018836825994819874
Fine particles (PM 2.5),Mean,mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),Winter 2015-16,12/01/2015,8.1,2015.0,0.019072286319755122
Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Winter 2020-21,12/01/2020,6.3,2020.0,0.01483400047092065
Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Summer 2016,06/01/2016,7.6,2016.0,0.01789498469507888
Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Winter 2015-16,12/01/2015,8.3,2015.0,0.01954320696962562
Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2016,06/01/2016,7.4,2016.0,0.017424064045208385
Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2020-21,12/01/2020,6.4,2020.0,0.0150694607958559
Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Winter 2015-16,12/01/2015,7.4,2015.0,0.017424064045208385
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Winter 2021-22,12/01/2021,6.7,2021.0,0.015775841770661644
Ozone (O3),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),Summer 2016,06/01/2016,32.0,2016.0,0.0753473039792795
Ozone (O3),Mean,ppb,CD,108.0,Upper East Side (CD8),Summer 2010,06/01/2010,28.1,2010.0,0.06616435130680481
Ozone (O3),Mean,ppb,CD,108.0,Upper East Side (CD8),Summer 2011,06/01/2011,27.4,2011.0,0.06451612903225806
Ozone (O3),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Summer 2010,06/01/2010,33.4,2010.0,0.07864374852837297
Ozone (O3),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Summer 2011,06/01/2011,32.5,2011.0,0.07652460560395574
Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Summer 2016,06/01/2016,20.9,2016.0,0.049211207911466916
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Winter 2015-16,12/01/2015,22.6,2015.0,0.05321403343536615
Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Summer 2016,06/01/2016,14.1,2016.0,0.033199905815870026
Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Winter 2020-21,12/01/2020,18.8,2020.0,0.044266541087826704
Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2016,06/01/2016,12.1,2016.0,0.028490699317165056
Nitrogen dioxide (NO2),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),Winter 2015-16,12/01/2015,22.9,2015.0,0.05392041441017188
Nitrogen dioxide (NO2),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),Summer 2016,06/01/2016,15.8,2016.0,0.03720273133976925
Ozone (O3),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Summer 2016,06/01/2016,34.0,2016.0,0.08005651047798445
Ozone (O3),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Summer 2016,06/01/2016,33.2,2016.0,0.07817282787850248
Ozone (O3),Mean,ppb,CD,312.0,Borough Park (CD12),Summer 2016,06/01/2016,33.5,2016.0,0.07887920885330822
Nitrogen dioxide (NO2),Mean,ppb,CD,110.0,Central Harlem (CD10),Winter 2013-14,12/01/2013,30.0,2013.0,0.07063809748057452
Nitrogen dioxide (NO2),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2013-14,12/01/2013,27.2,2013.0,0.06404520838238757
Nitrogen dioxide (NO2),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2017-18,12/01/2017,23.6,2017.0,0.05556863668471863
Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Winter 2013-14,12/01/2013,28.3,2013.0,0.0666352719566753
Ozone (O3),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Summer 2011,06/01/2011,26.0,2011.0,0.06121968448316459
Ozone (O3),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Summer 2016,06/01/2016,32.5,2016.0,0.07652460560395574
Ozone (O3),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),Summer 2011,06/01/2011,31.9,2011.0,0.07511184365434424
Ozone (O3),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2010,06/01/2010,32.9,2010.0,0.07746644690369672
Ozone (O3),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2011,06/01/2011,32.5,2011.0,0.07652460560395574
Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Summer 2010,06/01/2010,21.9,2010.0,0.0515658111608194
Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Summer 2011,06/01/2011,21.4,2011.0,0.050388509536143156
Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Summer 2016,06/01/2016,16.0,2016.0,0.03767365198963975
Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Winter 2015-16,12/01/2015,25.2,2015.0,0.0593360018836826
Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Summer 2010,06/01/2010,34.6,2010.0,0.08146927242759595
Ozone (O3),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2016,06/01/2016,33.0,2016.0,0.07770190722863198
Ozone (O3),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Summer 2010,06/01/2010,32.0,2010.0,0.0753473039792795
Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Winter 2008-09,12/01/2008,40.9,2008.0,0.0963032728985166
Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Winter 2013-14,12/01/2013,22.5,2013.0,0.052978573110430895
Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Annual Average 2022,01/01/2022,14.5,2022.0,0.03414174711561102
Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2019,01/01/2019,18.2,2019.0,0.04285377913821521
Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Winter 2008-09,12/01/2008,28.0,2008.0,0.06592889098186956
Nitrogen dioxide (NO2),Mean,ppb,UHF42,303.0,East Harlem,Annual Average 2020,01/01/2020,18.8,2020.0,0.044266541087826704
Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,Annual Average 2011,12/01/2010,17.2,2011.0,0.040499175888862725
Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,Annual Average 2015,01/01/2015,14.2,2015.0,0.03343536614080527
Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,Annual Average 2020,01/01/2020,11.8,2020.0,0.027784318342359313
Nitrogen dioxide (NO2),Mean,ppb,UHF42,303.0,East Harlem,Summer 2017,06/01/2017,18.6,2017.0,0.043795620437956206
Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,405.0,Ridgewood - Forest Hills,2013,01/01/2013,23.6,2013.0,0.05556863668471863
Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,403.0,Flushing - Clearview,2013,01/01/2013,0.6,2013.0,0.0014127619496114904
Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,205.0,Sunset Park,2013,01/01/2013,0.0,2013.0,0.0
Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,405.0,Ridgewood - Forest Hills,2013,01/01/2013,0.3,2013.0,0.0007063809748057452
Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2021,06/01/2021,7.9,2021.0,0.018601365669884625
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303.0,East Harlem,Winter 2016-17,12/01/2016,8.5,2016.0,0.020014127619496114
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,Summer 2017,06/01/2017,8.9,2017.0,0.02095596891923711
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,Summer 2017,06/01/2017,8.4,2017.0,0.01977866729456087
Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,503.0,Willowbrook,2013,01/01/2013,0.0,2013.0,0.0
Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,103.0,Fordham - Bronx Pk,2013,01/01/2013,71.0,2013.0,0.16717683070402636
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Winter 2016-17,12/01/2016,8.0,2016.0,0.018836825994819874
Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Annual Average 2018,01/01/2018,7.8,2018.0,0.018365905344949376
Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Winter 2021-22,12/01/2021,7.4,2021.0,0.017424064045208385
Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Summer 2021,06/01/2021,9.1,2021.0,0.021426889569107606
Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Summer 2021,06/01/2021,8.7,2021.0,0.02048504826936661
Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2016,12/31/2015,6.9,2016.0,0.016246762420532142
Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2013,06/01/2013,9.4,2013.0,0.022133270543913352
Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2012,06/01/2012,10.0,2012.0,0.02354603249352484
Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2021,06/01/2021,7.9,2021.0,0.018601365669884625
Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2016,12/31/2015,7.8,2016.0,0.018365905344949376
Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2018,01/01/2018,8.6,2018.0,0.020249587944431362
Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Winter 2021-22,12/01/2021,7.3,2021.0,0.017188603720273133
Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,409.0,Southeast Queens,2013,01/01/2013,8.1,2013.0,0.019072286319755122
Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,410.0,Rockaways,2013,01/01/2013,6.1,2013.0,0.014363079821050152
Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,3.0,Manhattan,2013,01/01/2013,5.9,2013.0,0.013892159171179657
Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,209.0,Bensonhurst - Bay Ridge,2013,01/01/2013,26.5,2013.0,0.06239698610784083
Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,106.0,High Bridge - Morrisania,2013,01/01/2013,78.0,2013.0,0.18365905344949376
Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,206.0,Borough Park,2013,01/01/2013,34.8,2013.0,0.08194019307746644
Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,309.0,Union Square - Lower East Side,2013,01/01/2013,3.0,2013.0,0.007063809748057453
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,Winter 2008-09,12/01/2008,14.5,2008.0,0.03414174711561102
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,Winter 2013-14,12/01/2013,13.2,2013.0,0.031080762891452788
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,Annual Average 2019,01/01/2019,7.1,2019.0,0.016717683070402636
Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Winter 2016-17,12/01/2016,8.5,2016.0,0.020014127619496114
Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Summer 2017,06/01/2017,10.0,2017.0,0.02354603249352484
Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,Winter 2011-12,12/01/2011,15.9,2011.0,0.0374381916647045
Ozone (O3),Mean,ppb,UHF42,409.0,Southeast Queens,Summer 2010,06/01/2010,34.3,2010.0,0.0807628914527902
Ozone (O3),Mean,ppb,UHF42,410.0,Rockaways,Summer 2016,06/01/2016,38.2,2016.0,0.0899458441252649
Ozone (O3),Mean,ppb,UHF42,106.0,High Bridge - Morrisania,Summer 2010,06/01/2010,31.3,2010.0,0.07369908170473276
Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Winter 2011-12,12/01/2011,8.2,2011.0,0.019307746644690368
Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Winter 2009-10,12/01/2009,9.0,2009.0,0.021191429244172357
Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2014,12/01/2013,8.5,2014.0,0.020014127619496114
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Annual Average 2015,01/01/2015,9.6,2015.0,0.022604191193783846
Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2013-14,12/01/2013,26.9,2013.0,0.06333882740758182
Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2017-18,12/01/2017,23.1,2017.0,0.05439133506004239
Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2022,01/01/2022,13.7,2022.0,0.03225806451612903
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Winter 2013-14,12/01/2013,27.0,2013.0,0.06357428773251707
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Winter 2017-18,12/01/2017,23.9,2017.0,0.05627501765952437
Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Annual Average 2022,01/01/2022,15.2,2022.0,0.03578996939015776
Nitrogen dioxide (NO2),Mean,ppb,UHF42,501.0,Port Richmond,Annual Average 2011,12/01/2010,21.1,2011.0,0.04968212856133742
Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,18.3,2018.0,0.043089239463150464
Nitrogen dioxide (NO2),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Annual Average 2020,01/01/2020,18.9,2020.0,0.04450200141276195
Nitrogen dioxide (NO2),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Summer 2014,06/01/2014,16.9,2014.0,0.03979279491405698
Nitrogen dioxide (NO2),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Annual Average 2015,01/01/2015,21.4,2015.0,0.050388509536143156
Nitrogen dioxide (NO2),Mean,ppb,UHF42,101.0,Kingsbridge - Riverdale,Winter 2009-10,12/01/2009,21.4,2009.0,0.050388509536143156
Nitrogen dioxide (NO2),Mean,ppb,UHF42,401.0,Long Island City - Astoria,Annual Average 2014,12/01/2013,22.1,2014.0,0.05203673181068991
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Winter 2019-20,12/01/2019,8.3,2019.0,0.01954320696962562
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Summer 2019,06/01/2019,9.0,2019.0,0.021191429244172357
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Summer 2018,06/01/2018,7.8,2018.0,0.018365905344949376
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2009-10,12/01/2009,11.2,2009.0,0.02637155639274782
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2014,12/01/2013,10.8,2014.0,0.02542971509300683
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2017,06/01/2017,10.3,2017.0,0.02425241346833059
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2020,06/01/2020,8.0,2020.0,0.018836825994819874
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2011-12,12/01/2011,10.9,2011.0,0.02566517541794208
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2016-17,12/01/2016,8.8,2016.0,0.020720508594301863
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2018,06/01/2018,9.5,2018.0,0.0223687308688486
Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Summer 2016,06/01/2016,9.7,2016.0,0.022839651518719094
Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Summer 2016,06/01/2016,8.6,2016.0,0.020249587944431362
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,Winter 2011-12,12/01/2011,9.9,2011.0,0.023310572168589595
Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,201.0,Greenpoint,2013,01/01/2013,0.1,2013.0,0.00023546032493524844
Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,401.0,Long Island City - Astoria,2013,01/01/2013,0.8,2013.0,0.0018836825994819875
Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,401.0,Long Island City - Astoria,2013,01/01/2013,30.6,2013.0,0.07205085943018602
Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,501.0,Port Richmond,2013,01/01/2013,2.8,2013.0,0.006592889098186955
Annual vehicle miles traveled (cars),Million miles,per square mile,CD,403.0,Jackson Heights (CD3),2019,01/01/2019,70.6,2019.0,0.16623498940428538
